Column1;aX;aY;aZ 
;455;328;910
;454;328;898
;454;328;898
;443;319;907
;443;319;907
;443;319;907
;455;341;926
;455;341;926
;455;341;926
;419;327;893
;419;327;893
;419;327;893
;447;347;936
;447;347;936
;447;347;936
;423;295;926
;423;295;926
;423;295;926
;476;291;895
;476;291;895
;476;291;895
;459;324;915
;459;324;915
;442;317;930
;451;356;932
;451;356;932
;451;356;932
;432;402;892
;432;402;892
;432;402;892
;416;357;952
;416;357;952
;416;357;952
;448;429;899
;448;429;899
;402;395;878
;398;334;874
;398;334;874
;398;334;874
;408;418;889
;408;418;889
;408;418;889
;410;396;923
;410;396;923
;410;396;923
;405;463;890
;405;463;890
;389;470;909
;415;387;950
;415;387;950
;415;387;950
;304;386;926
;304;386;926
;304;386;926
;315;398;960
;315;398;960
;315;398;960
;246;339;965
;246;339;965
;265;418;932
;304;489;891
;325;506;880
;325;506;880
;340;435;952
;340;435;952
;340;435;952
;340;562;915
;340;562;915
;340;562;915
;230;550;906
;230;550;906
;230;550;906
;231;544;869
;193;515;861
;193;515;861
;253;502;854
;253;502;854
;253;502;854
;247;511;877
;247;511;877
;247;511;877
;227;602;850
;227;602;850
;183;669;862
;184;643;858
;184;643;858
;184;643;858
;246;597;868
;246;597;868
;246;597;868
;246;713;812
;246;713;812
;246;713;812
;200;810;786
;200;810;786
;198;761;801
;204;651;804
;204;651;804
;204;651;804
;196;691;750
;196;691;750
;196;691;750
;170;645;793
;170;645;793
;170;645;793
;130;767;718
;130;767;718
;148;785;724
;208;802;692
;208;802;692
;208;802;692
;127;859;677
;127;859;677
;127;859;677
;223;935;623
;223;935;623
;223;935;623
;246;875;611
;246;875;611
;217;856;617
;145;873;595
;145;873;595
;145;873;595
;150;923;521
;150;923;521
;150;923;521
;145;874;495
;145;874;495
;145;874;495
;133;976;454
;133;976;454
;134;965;440
;150;903;413
;150;903;413
;150;903;413
;113;936;404
;113;936;404
;113;936;404
;141;976;344
;141;976;344
;141;976;344
;138;972;326
;138;972;326
;158;947;318
;168;1086;247
;168;1086;247
;168;1086;247
;169;971;232
;169;971;232
;169;971;232
;131;857;213
;131;857;213
;131;857;213
;104;897;136
;31;970;128
;31;970;128
;34;1001;105
;34;1001;105
;16;973;48
;16;973;48
;16;973;48
;51;978;39
;51;978;39
;51;978;39
;41;1010;-5
;41;1010;-5
;17;987;-6
;32;957;-28
;32;957;-28
;32;957;-28
;9;997;-40
;9;997;-40
;9;997;-40
;-16;986;-78
;-16;986;-78
;-16;986;-78
;-12;1007;-102
;-12;1007;-102
;-12;1007;-102
;-31;966;-133
;-31;966;-133
;-31;966;-133
;6;978;-112
;6;978;-112
;6;978;-112
;176;662;158
;176;662;158
;176;662;158
;-50;913;-227
;-50;913;-227
;-31;919;-247
;-54;965;-286
;-54;965;-286
;-54;965;-286
;-50;876;-292
;-50;876;-292
;-50;876;-292
;-48;842;-307
;-48;842;-307
;-35;862;-304
;6;855;-325
;6;855;-325
;6;855;-325
;-17;809;-330
;-17;809;-330
;-17;809;-330
;-32;859;-376
;-32;859;-376
;-32;859;-376
;-7;884;-363
;-7;884;-363
;-7;884;-363
;31;856;-369
;-34;870;-373
;-34;870;-373
;7;762;-370
;7;762;-370
;7;762;-370
;-23;788;-443
;-23;788;-443
;-23;788;-443
;-19;865;-440
;-19;865;-440
;52;817;-413
;72;881;-428
;11;918;-425
;11;918;-425
;-1;828;-382
;-1;828;-382
;-1;828;-382
;-12;900;-430
;-12;900;-430
;-12;900;-430
;-57;927;-425
;-57;927;-425
;-57;927;-425
;-17;904;-405
;-17;904;-405
;13;859;-379
;29;962;-438
;29;962;-438
;29;962;-438
;58;795;-380
;58;795;-380
;58;795;-380
;-2;917;-400
;-2;917;-400
;-2;917;-400
;-2;900;-435
;-2;900;-435
;-2;900;-435
;-19;943;-424
;-19;943;-424
;-19;943;-424
;23;900;-419
;23;900;-419
;23;900;-419
;56;867;-422
;56;867;-422
;51;906;-436
;69;885;-451
;84;865;-429
;84;865;-429
;59;845;-403
;59;845;-403
;59;845;-403
;48;870;-410
;48;870;-410
;48;870;-410
;69;903;-409
;69;903;-409
;69;903;-409
;95;927;-418
;95;927;-418
;87;928;-403
;82;853;-385
;82;853;-385
;82;853;-385
;64;874;-406
;64;874;-406
;64;874;-406
;65;931;-408
;65;931;-408
;72;908;-404
;96;881;-412
;104;907;-426
;104;907;-426
;108;867;-390
;108;867;-390
;108;867;-390
;103;906;-419
;103;906;-419
;103;906;-419
;85;912;-377
;85;912;-377
;85;912;-377
;83;908;-374
;83;908;-374
;83;908;-374
;118;926;-366
;118;926;-366
;118;926;-366
;114;928;-385
;114;928;-385
;114;928;-385
;119;881;-379
;119;881;-379
;119;881;-379
;82;915;-411
;91;911;-393
;91;911;-393
;109;904;-391
;109;904;-391
;109;904;-391
;144;934;-390
;144;934;-390
;144;934;-390
;140;903;-370
;140;903;-370
;140;903;-370
;101;898;-389
;101;898;-389
;101;898;-389
;116;869;-384
;116;869;-384
;116;869;-384
;124;913;-373
;124;913;-373
;123;911;-382
;123;911;-382
;107;907;-398
;127;910;-374
;127;910;-374
;127;910;-374
;132;916;-388
;132;916;-388
;132;916;-388
;146;916;-377
;146;916;-377
;146;916;-377
;136;901;-384
;126;907;-375
;126;907;-375
;144;896;-357
;144;896;-357
;144;896;-357
;150;932;-362
;150;932;-362
;150;932;-362
;119;942;-366
;119;942;-366
;119;942;-366
;104;920;-378
;104;920;-378
;99;886;-382
;116;889;-355
;116;889;-355
;116;889;-355
;166;920;-380
;166;920;-380
;166;920;-380
;164;947;-345
;164;947;-345
;164;947;-345
;108;915;-362
;108;915;-362
;100;865;-358
;119;886;-395
;119;886;-395
;119;886;-395
;132;875;-377
;132;875;-377
;132;875;-377
;149;906;-367
;149;906;-367
;149;906;-367
;146;915;-346
;142;922;-352
;142;922;-352
;97;908;-370
;97;908;-370
;97;908;-370
;86;921;-383
;86;921;-383
;86;921;-383
;98;860;-358
;98;860;-358
;98;860;-358
;142;942;-331
;142;942;-331
;130;954;-350
;130;954;-350
;130;954;-350
;134;893;-364
;134;893;-364
;134;893;-364
;86;911;-376
;86;911;-376
;86;911;-376
;98;924;-354
;98;924;-354
;98;924;-354
;155;881;-374
;155;881;-374
;155;881;-374
;127;939;-365
;127;939;-365
;127;939;-365
;147;956;-371
;147;956;-371
;147;956;-371
;122;867;-333
;122;867;-333
;122;867;-333
;105;892;-373
;105;892;-373
;105;892;-373
;124;905;-373
;124;905;-373
;124;905;-373
;94;890;-351
;94;890;-351
;94;890;-351
;90;930;-365
;90;930;-365
;90;899;-340
;92;973;-382
;92;973;-382
;92;973;-382
;82;886;-355
;82;886;-355
;82;886;-355
;146;876;-361
;146;876;-361
;146;876;-361
;159;886;-333
;162;911;-342
;162;911;-342
;158;901;-360
;158;901;-360
;158;901;-360
;110;899;-347
;110;899;-347
;110;899;-347
;83;956;-365
;83;956;-365
;83;956;-365
;146;882;-341
;146;882;-341
;170;949;-346
;110;947;-329
;110;947;-329
;110;947;-329
;150;854;-335
;150;854;-335
;150;854;-335
;97;981;-300
;97;981;-300
;97;981;-300
;176;938;-307
;176;938;-307
;146;879;-306
;179;880;-311
;179;880;-311
;179;880;-311
;53;978;-315
;53;978;-315
;53;978;-315
;141;889;-261
;141;889;-261
;141;889;-261
;116;882;-299
;116;882;-299
;116;882;-299
;154;908;-277
;154;908;-277
;154;908;-277
;28;948;-248
;28;948;-248
;28;948;-248
;51;888;-325
;51;888;-325
;51;888;-325
;10;1090;-278
;10;1090;-278
;42;1088;-314
;59;888;-243
;59;888;-243
;59;888;-243
;22;985;-338
;22;985;-338
;22;985;-338
;9;1008;-224
;9;1008;-224
;9;1008;-224
;125;989;-239
;125;989;-239
;48;955;-223
;48;955;-223
;48;955;-223
;125;897;-184
;125;897;-184
;125;897;-184
;34;1027;-271
;34;1027;-271
;68;985;-276
;115;954;-236
;115;954;-236
;115;954;-236
;62;1111;-312
;62;1111;-312
;62;1111;-312
;-85;864;-270
;-85;864;-270
;-85;864;-270
;67;932;-277
;67;932;-277
;67;932;-277
;47;1107;-307
;107;1056;-303
;107;1056;-303
;80;894;-229
;80;894;-229
;80;894;-229
;180;956;-297
;180;956;-297
;180;956;-297
;33;1076;-250
;62;1111;-283
;62;1111;-283
;147;981;-339
;147;981;-339
;147;981;-339
;49;986;-325
;49;986;-325
;49;986;-325
;197;851;-291
;197;851;-291
;197;851;-291
;224;1154;-352
;224;1154;-352
;149;1123;-352
;21;1030;-380
;54;939;-404
;54;939;-404
;77;612;-330
;77;612;-330
;77;612;-330
;270;871;-347
;270;871;-347
;270;871;-347
;121;721;-409
;121;721;-409
;-23;903;-503
;286;807;-513
;286;807;-513
;286;807;-513
;-21;918;-643
;-21;918;-643
;-21;918;-643
;192;679;-472
;192;679;-472
;192;679;-472
;161;749;-539
;245;817;-513
;245;817;-513
;-3;794;-618
;-3;794;-618
;-3;794;-618
;395;772;-442
;395;772;-442
;395;772;-442
;95;725;-549
;95;725;-549
;95;725;-549
;468;885;-459
;156;750;-500
;156;750;-500
;287;883;-589
;287;883;-589
;287;883;-589
;110;810;-512
;110;810;-512
;110;810;-512
;276;839;-544
;276;839;-544
;276;839;-544
;188;755;-503
;188;755;-503
;261;738;-483
;261;738;-483
;261;738;-483
;242;820;-466
;242;820;-466
;242;820;-466
;300;715;-529
;300;715;-529
;300;715;-529
;188;555;-529
;188;555;-529
;188;555;-529
;376;842;-598
;258;988;-642
;258;988;-642
;403;714;-476
;403;714;-476
;403;714;-476
;127;807;-518
;127;807;-518
;127;807;-518
;336;635;-515
;336;635;-515
;373;787;-517
;217;697;-546
;217;697;-546
;217;697;-546
;321;881;-535
;321;881;-535
;321;881;-535
;229;611;-477
;229;611;-477
;229;611;-477
;337;845;-525
;337;845;-525
;158;785;-560
;345;900;-579
;345;900;-579
;345;900;-579
;245;739;-500
;245;739;-500
;245;739;-500
;331;898;-510
;331;898;-510
;331;898;-510
;260;706;-511
;260;706;-511
;260;706;-511
;215;718;-524
;215;718;-524
;215;718;-524
;317;875;-560
;317;875;-560
;317;875;-560
;297;742;-478
;297;742;-478
;297;742;-478
;248;870;-532
;248;870;-532
;248;870;-532
;334;796;-544
;334;796;-544
;334;796;-544
;263;786;-565
;263;786;-565
;263;786;-565
;266;719;-527
;266;719;-527
;266;719;-527
;284;792;-529
;284;792;-529
;284;792;-529
;239;813;-543
;239;813;-543
;239;813;-543
;340;780;-526
;340;780;-526
;297;820;-516
;297;820;-516
;297;820;-516
;308;720;-517
;308;720;-517
;314;754;-528
;257;719;-542
;257;719;-542
;257;719;-542
;316;809;-570
;316;809;-570
;316;809;-570
;259;772;-554
;259;772;-554
;259;772;-554
;350;789;-523
;350;789;-523
;286;775;-513
;356;768;-521
;356;768;-521
;356;768;-521
;226;787;-589
;226;787;-589
;226;787;-589
;312;766;-557
;312;766;-557
;266;766;-579
;248;795;-558
;248;795;-558
;300;791;-500
;320;818;-535
;320;818;-535
;320;818;-535
;304;751;-501
;304;751;-501
;304;751;-501
;280;790;-553
;280;790;-553
;280;790;-553
;332;763;-549
;332;763;-549
;363;820;-561
;240;757;-529
;240;757;-529
;240;757;-529
;302;777;-524
;302;777;-524
;302;777;-524
;325;806;-505
;325;806;-505
;325;806;-505
;265;767;-541
;265;767;-541
;217;738;-560
;329;824;-529
;329;824;-529
;329;824;-529
;282;773;-503
;282;773;-503
;282;773;-503
;323;756;-498
;323;756;-498
;356;754;-510
;249;811;-543
;231;787;-549
;231;787;-549
;315;809;-544
;315;809;-544
;315;809;-544
;288;785;-509
;288;785;-509
;288;785;-509
;306;805;-509
;306;805;-509
;284;793;-514
;265;748;-528
;294;764;-520
;294;764;-520
;292;826;-535
;292;826;-535
;292;826;-535
;305;770;-528
;305;770;-528
;305;770;-528
;261;784;-542
;261;784;-542
;213;723;-535
;314;851;-551
;314;851;-551
;314;851;-551
;298;751;-529
;298;751;-529
;298;751;-529
;306;786;-501
;306;786;-501
;306;786;-501
;340;796;-496
;340;796;-496
;340;796;-496
;267;806;-542
;267;806;-542
;267;806;-542
;284;767;-529
;284;767;-529
;284;767;-529
;376;794;-479
;376;794;-479
;376;794;-479
;259;791;-555
;259;791;-555
;259;791;-555
;282;766;-539
;282;766;-539
;282;766;-539
;357;796;-497
;357;796;-497
;357;796;-497
;288;780;-529
;288;780;-529
;288;780;-529
;299;796;-525
;299;796;-525
;299;796;-525
;296;790;-557
;296;790;-557
;296;790;-557
;257;758;-548
;257;758;-548
;257;758;-548
;346;784;-496
;346;784;-496
;346;784;-496
;304;800;-536
;304;800;-536
;304;800;-536
;300;763;-527
;300;763;-527
;300;763;-527
;298;822;-492
;298;822;-492
;298;822;-492
;336;833;-531
;336;833;-531
;336;833;-531
;245;776;-537
;213;735;-540
;213;735;-540
;337;797;-541
;337;797;-541
;337;797;-541
;255;720;-520
;255;720;-520
;255;720;-520
;308;845;-540
;308;845;-540
;308;845;-540
;296;782;-514
;296;782;-514
;296;782;-514
;322;782;-538
;234;752;-541
;234;752;-541
;319;749;-520
;319;749;-520
;319;749;-520
;244;821;-540
;244;821;-540
;244;821;-540
;360;792;-528
;360;792;-528
;301;779;-506
;301;779;-506
;301;779;-506
;272;750;-542
;272;750;-542
;272;750;-542
;267;793;-574
;267;793;-574
;267;793;-574
;300;774;-537
;300;774;-537
;270;786;-535
;303;779;-521
;303;779;-521
;303;779;-521
;235;791;-534
;235;791;-534
;235;791;-534
;346;770;-527
;346;770;-527
;346;770;-527
;261;824;-548
;261;824;-548
;305;794;-531
;285;725;-513
;285;725;-513
;285;725;-513
;323;801;-504
;323;801;-504
;323;801;-504
;249;827;-554
;249;827;-554
;249;827;-554
;295;766;-526
;292;765;-553
;292;765;-553
;275;779;-558
;257;814;-534
;257;814;-534
;261;698;-557
;261;698;-557
;261;698;-557
;296;891;-518
;296;891;-518
;296;891;-518
;332;803;-524
;332;803;-524
;332;803;-524
;365;772;-495
;365;772;-495
;365;772;-495
;215;724;-519
;215;724;-519
;215;724;-519
;415;858;-535
;415;858;-535
;415;858;-535
;217;733;-500
;217;733;-500
;313;798;-512
;279;756;-527
;279;756;-527
;279;756;-527
;266;800;-536
;266;800;-536
;266;800;-536
;277;763;-500
;277;763;-500
;277;763;-500
;347;850;-525
;347;850;-525
;301;853;-536
;305;788;-482
;305;788;-482
;305;788;-482
;361;773;-515
;361;773;-515
;361;773;-515
;189;771;-599
;189;771;-599
;207;785;-602
;361;791;-550
;361;791;-550
;356;774;-532
;262;770;-510
;262;770;-510
;262;770;-510
;278;802;-511
;278;802;-511
;278;802;-511
;313;790;-522
;313;790;-522
;313;790;-522
;283;805;-510
;283;805;-510
;256;748;-506
;320;872;-510
;320;872;-510
;320;872;-510
;276;753;-494
;276;753;-494
;276;753;-494
;268;775;-535
;268;775;-535
;268;775;-535
;285;859;-585
;285;859;-585
;285;859;-585
;289;734;-525
;289;734;-525
;305;757;-504
;305;757;-504
;305;757;-504
;377;831;-484
;377;831;-484
;377;831;-484
;236;739;-545
;236;739;-545
;252;788;-560
;291;765;-538
;291;765;-538
;291;765;-538
;311;781;-528
;311;781;-528
;311;781;-528
;262;802;-529
;262;802;-529
;285;753;-506
;272;735;-498
;272;735;-498
;272;735;-498
;161;699;-665
;161;699;-665
;161;699;-665
;-104;598;-950
;-104;598;-950
;-104;598;-950
;2339;416;787
;2339;416;787
;2339;416;787
;-563;562;-841
;-563;562;-841
;-563;562;-841
;-3;1225;-727
;-3;1225;-727
;-3;1225;-727
;12;879;-582
;12;879;-582
;12;879;-582
;177;825;-478
;177;825;-478
;193;930;-429
;182;857;-418
;182;857;-418
;182;857;-418
;39;739;-496
;39;739;-496
;39;739;-496
;80;841;-565
;80;841;-565
;80;841;-565
;-24;861;-556
;-24;861;-556
;-24;861;-556
;142;857;-460
;142;857;-460
;142;820;-413
;142;820;-413
;97;839;-396
;97;839;-396
;97;839;-396
;142;754;-366
;142;754;-366
;142;754;-366
;47;893;-362
;47;893;-362
;47;893;-362
;28;816;-326
;28;816;-326
;28;816;-326
;27;875;-337
;27;875;-337
;27;875;-337
;-41;839;-267
;-41;839;-267
;-41;839;-267
;-106;857;-283
;-106;857;-283
;-106;857;-283
;-87;842;-225
;-87;842;-225
;-87;842;-225
;-115;905;-178
;-115;905;-178
;-115;905;-178
;-184;897;-94
;-184;897;-94
;-184;897;-94
;-202;839;10
;-202;839;10
;-181;903;64
;-173;953;60
;-173;953;60
;-173;953;60
;-203;913;136
;-203;913;136
;-203;913;136
;-295;962;280
;-295;962;280
;-295;962;280
;-255;1012;328
;-255;1012;328
;-255;1012;328
;-288;882;469
;-288;882;469
;-288;882;469
;-179;988;560
;-179;988;560
;-179;988;560
;-313;946;600
;-269;870;612
;-269;870;612
;-195;1000;594
;-195;1000;594
;-195;1000;594
;-162;950;683
;-162;950;683
;-162;950;683
;-177;927;658
;-177;927;658
;-177;927;658
;-174;790;684
;-174;790;684
;-174;790;684
;-54;777;750
;-31;767;763
;-31;767;763
;-41;784;774
;-41;784;774
;36;765;721
;36;765;721
;36;765;721
;26;686;760
;26;686;760
;26;686;760
;-44;690;816
;118;733;765
;118;733;765
;94;746;829
;94;746;829
;94;746;829
;102;795;824
;102;795;824
;102;795;824
;24;746;905
;24;746;905
;-35;647;871
;25;569;773
;109;489;689
;109;489;689
;170;614;614
;170;614;614
;170;614;614
;120;772;745
;120;772;745
;120;772;745
;182;780;867
;182;780;867
;184;770;865
;264;740;845
;264;740;845
;264;740;845
;159;616;775
;159;616;775
;159;616;775
;159;489;748
;159;489;748
;159;489;748
;111;451;750
;111;451;750
;49;426;746
;-8;365;771
;-8;365;771
;-8;365;771
;-5;425;779
;-5;425;779
;-5;425;779
;19;558;854
;19;558;854
;19;558;854
;54;517;986
;54;517;986
;79;450;1033
;235;389;1099
;235;389;1099
;235;389;1099
;333;544;932
;333;544;932
;333;544;932
;579;242;1151
;579;242;1151
;579;242;1151
;627;221;1033
;627;221;1033
;726;259;976
;750;235;985
;699;228;979
;699;228;979
;675;211;969
;675;211;969
;675;211;969
;705;283;860
;705;283;860
;705;283;860
;623;254;804
;623;254;804
;626;260;761
;590;316;770
;590;316;770
;590;316;770
;496;372;828
;496;372;828
;496;372;828
;542;353;872
;542;353;872
;542;353;872
;557;328;855
;569;352;816
;569;352;816
;492;547;751
;467;654;716
;467;654;716
;539;296;856
;539;296;856
;539;296;856
;441;337;985
;441;337;985
;430;475;866
;430;475;866
;430;475;866
;402;455;861
;402;455;861
;402;455;861
;423;312;875
;423;312;875
;423;312;875
;423;469;846
;423;469;846
;423;469;846
;432;511;801
;432;511;801
;432;511;801
;510;549;746
;510;549;746
;510;549;746
;593;530;765
;593;530;765
;593;530;765
;603;488;753
;603;488;753
;603;488;753
;603;435;813
;658;451;850
;688;433;912
;688;433;912
;688;433;912
;676;325;978
;676;325;978
;676;325;978
;539;463;908
;539;463;908
;539;463;908
;693;238;871
;729;305;801
;729;305;801
;795;265;765
;795;265;765
;795;265;765
;713;220;692
;713;220;692
;713;220;692
;671;241;693
;671;241;693
;671;241;693
;662;300;692
;662;300;692
;662;300;692
;660;362;696
;639;326;707
;639;326;707
;668;313;798
;668;313;798
;663;283;646
;663;283;646
;663;283;646
;814;344;411
;814;344;411
;839;381;447
;905;305;512
;905;305;512
;905;305;512
;809;232;718
;809;232;718
;809;232;718
;777;301;796
;777;301;796
;782;352;891
;722;295;948
;722;295;948
;643;196;935
;605;322;980
;605;322;980
;605;322;980
;481;479;1031
;481;479;1031
;481;479;1031
;358;422;1136
;358;422;1136
;210;350;1136
;210;350;1136
;143;327;1110
;17;293;1031
;17;293;1031
;17;293;1031
;-92;243;867
;-92;243;867
;-92;243;867
;-138;162;775
;-138;162;775
;-175;152;776
;-210;263;790
;-210;263;790
;-210;263;790
;-303;279;858
;-303;279;858
;-303;279;858
;-322;285;889
;-322;285;889
;-322;285;889
;-334;287;868
;-334;287;868
;-334;287;868
;-367;419;785
;-367;419;785
;-367;419;785
;-340;422;780
;-340;422;780
;-340;422;780
;-357;493;816
;-357;493;816
;-357;493;816
;-321;461;866
;-321;461;866
;-291;438;882
;-230;455;893
;-230;455;893
;-230;455;893
;-231;503;922
;-231;503;922
;-231;503;922
;-205;466;904
;-205;466;904
;-205;466;904
;-210;448;913
;-227;465;927
;-227;465;927
;-242;428;946
;-231;361;966
;-231;361;966
;-227;380;923
;-227;380;923
;-227;380;923
;-264;435;909
;-264;435;909
;-264;435;909
;-277;430;847
;-277;430;847
;-277;430;847
;-322;462;880
;-322;462;880
;-322;462;880
;-318;522;871
;-318;522;871
;-318;522;871
;-228;495;893
;-228;495;893
;-228;495;893
;-236;512;884
;-236;492;917
;-236;492;917
;-238;596;926
;-238;596;926
;-238;596;926
;-192;532;882
;-192;532;882
;-192;532;882
;-289;539;797
;-289;539;797
;-289;539;797
;-290;540;699
;-290;540;699
;-290;540;699
;-378;578;695
;-378;578;695
;-378;578;695
;-302;604;670
;-302;604;670
;-302;604;670
;-289;598;717
;-289;598;717
;-289;598;717
;-274;612;748
;-274;612;748
;-212;621;725
;-150;640;788
;-150;640;788
;-150;640;788
;-366;703;801
;-366;703;801
;-366;703;801
;-74;645;680
;-74;645;680
;-74;645;680
;-332;679;747
;-332;679;747
;-332;679;747
;-378;525;785
;-378;525;785
;-378;525;785
;-168;547;838
;-168;547;838
;-168;547;838
;-423;426;904
;-423;426;904
;-423;426;904
;-213;553;877
;-213;553;877
;-213;553;877
;91;434;808
;91;434;808
;91;434;808
;89;473;866
;89;473;866
;89;473;866
;-273;464;997
;-273;464;997
;-273;464;997
;-122;520;950
;-122;520;950
;-54;576;882
;78;510;850
;78;510;850
;78;510;850
;46;524;888
;46;524;888
;46;524;888
;79;541;897
;79;541;897
;79;541;897
;74;505;846
;74;505;846
;110;486;836
;111;480;828
;88;464;815
;88;464;815
;69;482;806
;69;482;806
;69;482;806
;42;456;877
;42;456;877
;72;526;906
;72;526;906
;70;522;872
;169;682;737
;169;682;737
;169;682;737
;142;614;816
;142;614;816
;142;614;816
;175;472;806
;175;472;806
;175;472;806
;137;668;709
;137;668;709
;80;478;773
;156;396;785
;156;396;785
;129;486;851
;129;486;851
;129;486;851
;180;256;1036
;180;256;1036
;180;256;1036
;243;274;1183
;243;274;1183
;190;271;1186
;240;342;902
;240;342;902
;240;342;902
;262;190;912
;262;190;912
;262;190;912
;282;281;974
;282;281;974
;282;281;974
;274;133;1131
;274;133;1131
;296;58;1146
;354;125;1082
;354;125;1082
;354;125;1082
;422;69;1050
;422;69;1050
;422;69;1050
;349;112;1042
;349;112;1042
;316;50;1090
;347;104;1075
;347;104;1075
;400;184;1092
;456;80;1161
;456;80;1161
;456;80;1161
;392;91;1207
;392;91;1207
;392;91;1207
;336;62;1163
;336;62;1163
;336;62;1163
;269;81;1145
;269;81;1145
;244;48;1165
;177;82;1110
;177;82;1110
;177;82;1110
;62;120;1082
;62;120;1082
;62;120;1082
;62;134;1052
;62;134;1052
;20;130;1033
;-50;86;1022
;-91;63;1007
;-91;63;1007
;-130;61;968
;-130;61;968
;-130;61;968
;-172;61;994
;-172;61;994
;-172;61;994
;-161;36;939
;-161;36;939
;-161;36;939
;-233;82;930
;-233;82;930
;-230;113;914
;-259;17;925
;-259;17;925
;-259;17;925
;-150;81;857
;-150;81;857
;-154;92;875
;-154;92;875
;-127;45;896
;-99;8;900
;-146;17;891
;-146;17;891
;-204;34;905
;-204;34;905
;-204;34;905
;-58;27;900
;-58;27;900
;-58;27;900
;-143;37;929
;-143;37;929
;-197;18;947
;-181;-20;950
;-82;56;899
;-82;56;899
;-124;204;901
;-124;204;901
;-124;204;901
;-43;114;976
;-43;114;976
;-43;114;976
;27;125;1041
;27;125;1041
;48;182;1052
;71;166;1079
;71;166;1079
;111;122;1100
;213;106;1098
;213;106;1098
;213;106;1098
;284;130;1058
;284;130;1058
;284;130;1058
;420;57;1073
;420;57;1073
;420;57;1073
;385;89;988
;385;89;988
;385;89;988
