aX,aY,aZ,gX,gY,gZ
17.277,4.851,8.083,40.586,5.634,-59.703
17.933,3.611,5.162,35.632,8.762,-58.615
19.307,1.188,3.898,26.073,3.031,-61.238
20.638,-1.834,2.576,10.103,-10.297,-65.202
24.215,-3.998,0.915,-8.548,-17.894,-63.395
24.215,-3.998,0.915,-8.548,-17.894,-63.395
26.361,-5.828,-5.181,-16.456,-2.040,-35.243
25.235,-6.235,-6.172,-13.600,1.185,-21.060
24.369,-4.946,-6.589,-18.865,-7.771,-11.676
23.224,-3.007,-6.010,-26.714,-18.690,-3.983
22.305,-0.709,-6.033,-32.834,-28.968,2.040
20.758,1.638,-5.061,-33.456,-37.536,9.326
